"['22541', 'brynn-elliott', 'Brynn Elliott']","['22540', 'brynn-elliot', 'Brynn Elliot']"
"['22569', 'bubba-sparxxx', 'Bubba Sparxxx']","['22568', 'bubba-sparkxxx', 'Bubba Sparkxxx']"
"['22688', 'buddy-jewell', 'Buddy Jewell']","['22687', 'buddy-jewel', 'Buddy Jewel']"
"['22830', 'bullet-heights', 'Bullet Heights']","['22829', 'bullet-height', 'Bullet Height']"
"['22881', 'bumpin-uglies', 'Bumpin Uglies']","['22880', 'bumpin-ugies', 'Bumpin Ugies']"
"['22882', 'bumpin-uglis', 'Bumpin Uglis']","['22881', 'bumpin-uglies', 'Bumpin Uglies']"
,
"['23044', 'burnell-washburn', 'Burnell Washburn']","['23043', 'burnell-wasburn', 'Burnell Wasburn']"
,
"['23160', 'bus-stop-stallions', 'Bus Stop Stallions']","['23159', 'bus-stop-stalliions', 'Bus Stop Stalliions']"
"['24216', 'cajsastina-akerstrom', 'CajsaStina \xc3\x85kerstr\xc3\xb6m']","['24215', 'cajsa-stina-akerstrom', 'Cajsa-Stina \xc3\x85kerstr\xc3\xb6m']"
,
,
"['24475', 'callipe-musicals', 'Callipe Musicals']","['24474', 'calliope-musicals', 'Calliope Musicals']"
"['175048', 'calvin-cornell', 'calvin cornell']","['24525', 'calvin-cornel', 'Calvin Cornel']"
"['24560', 'camarro-suicide', 'Camarro Suicide']","['24559', 'camaro-suicide', 'Camaro Suicide']"
"['24634', 'camille-osullivan', 'Camille O\xe2\x80\x99Sullivan']","['24633', 'camille-o-sullivan', ""Camille O'Sullivan""]"
,
,
"['24882', 'caoimhin-o-raghalliagh', ""Caoimhin O'Raghalliagh""]","['24883', 'caoimhin-o-raghallaigh', ""Caoimh\xc3\xadn \xc3\x93'raghallaigh""]"
,
,
,
,
"['25356', 'carnage-calligrphy', 'Carnage Calligrphy']","['25355', 'carnage-calligraphy', 'Carnage Calligraphy']"
,
"['25409', 'carol-pacey-and-the-honeyshakers', 'Carol Pacey and the Honeyshakers']","['23554', 'carol-pacey-and-the-honey-shakers', 'CAROL PACEY AND THE HONEY SHAKERS']"
"['25408', 'carol-pacey-the-honeyshakers', 'Carol Pacey & the Honeyshakers']","['25407', 'carol-pacey-the-honey-shakers', 'Carol Pacey & the Honey Shakers']"
"['25536', 'carrie-elkin', 'Carrie Elkin']","['25535', 'carrie-ekin', 'Carrie Ekin']"
"['25552', 'carrie-rodriguez', 'Carrie Rodriguez']","['25551', 'carrie-rodgriguez', 'Carrie Rodgriguez']"
"['25581', 'carry-illionois', 'Carry Illionois']","['25580', 'carry-illinois', 'Carry Illinois']"
,
"['25733', 'casey-james-prestwood-the-burning-angels', 'Casey James Prestwood & the Burning Angels']","['25734', 'casey-james-prestwood-and-the-burning-angels', 'Casey James Prestwood and the Burning Angels']"
"['25834', 'cass-mccombs', 'Cass McCombs']","['25833', 'cass-maccombs', 'Cass Maccombs']"
"['25853', 'casseurs-flowters', 'Casseurs Flowters']","['25852', 'casseur-flowters', 'Casseur Flowters']"
"['26043', 'cate-lebon', 'Cate LeBon']","['26042', 'cate-le-bon', 'Cate Le Bon']"
"['26059', 'catfish-and-the-bottlemen', 'Catfish and the Bottlemen']","['26054', 'catfish-and-the-bottle-men', 'Catfish And The Bottle men']"
"['26060', 'catfish-and-the-bottlmen', 'Catfish and the Bottlmen']","['26059', 'catfish-and-the-bottlemen', 'Catfish and the Bottlemen']"
"['26155', 'cause-n-effect', 'Cause N Effect']","['26154', 'cause-in-effect', 'Cause In Effect']"
,
"['33643', 'cecile-francioa', 'C\xc3\xa9cile Francioa']","['26278', 'cecile-francio', 'Cecile Francio']"
"['33644', 'cecile-mclorin-salvant', 'C\xc3\xa9cile McLorin Salvant']","['23598', 'cecile-mc-lorin-salvant', 'CECILE MC LORIN SALVANT']"
"['26303', 'cedric-burnsie-project', 'Cedric Burnsie Project']","['26302', 'cedric-burnside-project', 'Cedric Burnside Project']"
"['26334', 'celebrity-allstar-band', 'Celebrity Allstar Band']","['26333', 'celebrity-all-star-band', 'Celebrity All Star Band']"
,
"['26455', 'centrillia', 'Centrillia']","['26454', 'centrilia', 'Centrilia']"
,
"['23630', 'chameleonsvox', 'CHAMELEONSVOX']","['26680', 'chameleons-vox', 'Chameleons Vox']"
"['26721', 'chancelor-warhol', 'Chancelor Warhol']","['26720', 'chancellor-warhol', 'Chancellor Warhol']"
,
,
"['26817', 'chaostrophe', 'Chaostrophe']","['26816', 'chaostrhophe', 'Chaostrhophe']"
,
"['27003', 'charlie-don-t-surf', ""Charlie Don't Surf""]","['27002', 'charlie-doesn-t-surf', ""Charlie Doesn't Surf""]"
,
,
,
"['27125', 'charlotte-dewitte', 'Charlotte Dewitte']","['27140', 'charlotte-de-witte', 'Charlotte de Witte']"
,
"['27430', 'chelsea-wolfe', 'Chelsea Wolfe']","['27429', 'chelsea-wolf', 'Chelsea Wolf']"
"['175097', 'cherry-bombz', 'cherry bombz']","['27500', 'cherry-bomb', 'Cherry Bomb']"
"['27506', 'cherry-glazerr', 'Cherry Glazerr']","['27505', 'cherry-glazer', 'Cherry Glazer']"
"['27518', 'cherry-royale', 'Cherry Royale']","['27517', 'cherry-royal', 'Cherry Royal']"
"['27726', 'children-lost-in-time', 'Children Lost In Time']","['27725', 'children-losit-in-time', 'Children Losit In Time']"
"['27799', 'china-moses-vocals', 'China Moses - Vocals']","['27800', 'china-moses-vocal', 'China Moses - vocal']"
"['27910', 'chodegang', 'Chodegang']","['27909', 'chode-gang', 'Chode Gang']"
"['28064', 'chris-brazel-band', 'Chris Brazel Band ']","['28063', 'chris-brazeal-band', 'Chris Brazeal Band']"
"['28081', 'chris-canterbury', 'Chris Canterbury']","['28080', 'chris-cantebury', 'Chris Cantebury']"
"['28195', 'chris-gennett', 'Chris Gennett']","['39', 'chris-gennet', ' Chris Gennet']"
"['28258', 'chris-jennings-basse', 'Chris Jennings \xe2\x80\x93 basse']","['28256', 'chris-jennings-bass', 'Chris Jennings - Bass']"
"['28260', 'chris-johnston', 'Chris Johnston']","['28259', 'chris-johnson', 'Chris Johnson']"
,
"['28429', 'chris-rockwell-the-stickball-social-club', 'Chris Rockwell & The Stickball Social Club']","['28430', 'chris-rockwell-and-the-stickball-social-club', 'Chris Rockwell and The Stickball Social Club']"
"['28577', 'chris-thejunglist', 'Chris theJunglist']","['28509', 'chris-the-junglist', 'Chris The Junglist ']"
,
"['28662', 'christian-lee-hutson', 'Christian Lee Hutson']","['28661', 'christian-lee-hudson', 'Christian Lee Hudson ']"
,
,
,
"['29072', 'chunk-no-captain-chunk', 'Chunk! No, captain chunk!']","['175128', 'chunk-no-captain-chunck', 'chunk! no captain chunck']"
"['29076', 'chupacabra', 'Chupacabra']","['29075', 'chupa-cabra', 'Chupa Cabra']"
"['29077', 'chupacabras', 'Chupacabras']","['29076', 'chupacabra', 'Chupacabra']"
,
,
"['29226', 'circa-suvive', 'Circa Suvive']","['29225', 'circa-survive', 'Circa Survive']"
,
"['29663', 'claude-valdivia', 'Claude Valdivia']","['29662', 'claude-valdiva', 'Claude Valdiva']"
"['29682', 'claudio-citarella', 'Claudio Citarella']","['29681', 'claudio-citareella', 'Claudio Citareella']"
,
,
,
"['29903', 'clinton-fearon-boogie-brown-band', 'Clinton Fearon & Boogie Brown Band']","['29902', 'clinton-fearon-boogie-brown-ba', 'Clinton Fearon & Boogie Brown Ba']"
"['29983', 'closed-for-private-event', 'Closed For Private Event']","['29986', 'closed-for-a-private-event', 'Closed for a Private Event']"
"['30202', 'cochemea-gastelum', 'Cochemea Gastelum']","['30201', 'cochema-gastelum', 'Cochema Gastelum']"
,
,
,
,
"['30540', 'cole-swindell', 'Cole Swindell']","['30539', 'cole-swindel', 'Cole Swindel']"
,
,
,
"['30704', 'colm-mac-con-ionaire', 'Colm Mac Con Ionaire']","['30703', 'colm-mac-con-iomaire', 'Colm Mac Con Iomaire']"
,
"['30940', 'commie-hilfinger', 'Commie Hilfinger']","['30939', 'commie-hilfiger', 'Commie Hilfiger']"
"['30943', 'commisure', 'Commisure']","['30942', 'commissure', 'Commissure']"
,
,
"['31285', 'consider-the-source', 'Consider the Source']","['31282', 'consider-the-souce', 'Consider The Souce']"
"['31315', 'constellations', 'Constellations']","['31314', 'constelations', 'Constelations']"
,
,
,
"['31359', 'continental-drift', 'Continental Drift']","['31358', 'continental-drifft', 'Continental Drifft']"
,
,
"['31426', 'convoy-and-the-cattlemen', 'Convoy and the Cattlemen']","['175187', 'convoy-and-the-cattleman', 'convoy and the cattleman']"
"['31439', 'coogans-bluff', 'Coogans Bluff']","['23875', 'coogan-s-bluff', ""COOGAN'S BLUFF""]"
,
"['31627', 'corey-holcomb', 'Corey Holcomb']","['31626', 'corey-holcolmb', 'Corey Holcolmb']"
"['31793', 'corty-byron', 'Corty Byron']","['31792', 'corty-bryron', 'Corty Bryron']"
,
,
,
,
,
,
,
,
,
"['32562', 'creepsville666', 'Creepsville666']","['32561', 'creepsville-666', 'Creepsville 666']"
"['32624', 'crime-in-stero', 'Crime In Stero']","['32625', 'crime-in-stereo', 'Crime in Stereo']"
,
"['33027', 'crumbsntchers', 'Crumbsntchers']","['33026', 'crumbsnatchers', 'CrumbSnatchers']"
"['175210', 'crushingcrayons', 'crushingcrayons']","['33064', 'crushing-crayons', 'Crushing Crayons']"
"['33124', 'cryptopsy', 'Cryptopsy']","['33123', 'cryptopsty', 'Cryptopsty']"
"['33246', 'culoe-e-song', 'Culoe e Song']","['33245', 'culoe-de-song', 'Culoe de Song']"
"['33361', 'curly-castro', 'Curly Castro']","['33360', 'curly-casto', 'Curly Casto']"
"['33503', 'cutty-flam', 'Cutty Flam']","['33502', 'cutty-fam', 'Cutty Fam']"
"['33592', 'cypress-hilll', 'Cypress Hilll']","['33591', 'cypress-hill', 'Cypress Hill']"
"['36856', 'daddy-yankeeo', 'Daddy Yankeeo']","['36855', 'daddy-yankee', 'Daddy Yankee']"
"['36881', 'daemon-chilli', 'Daemon Chilli']","['36880', 'daemon-chili', 'Daemon Chili']"
,
"['37018', 'dale-and-z-dubs', 'Dale and Z Dubs']","['37017', 'dale-and-z-dubbs', 'Dale and Z Dubbs']"
"['37015', 'dale-watson-and-his-lonestars', 'Dale Watson and His Lonestars']","['37014', 'dale-watson-and-his-lone-stars', 'Dale Watson and His Lone Stars']"
"['37233', 'dan-ar-brazv', 'Dan Ar Brazv']","['37232', 'dan-ar-braz', 'Dan Ar Braz']"
"['37274', 'dan-cummins', 'Dan Cummins']","['37273', 'dan-cummin', 'Dan Cummin']"
"['37297', 'dan-frechette-laurel-thomsen', 'Dan Frechette & Laurel Thomsen']","['37296', 'dan-frechette-laurel-thompson', 'Dan Frechette & Laurel Thompson']"
"['37361', 'dan-mangan-blacksmith', 'Dan Mangan + Blacksmith']","['37360', 'dan-mangan-black-smith', 'Dan Mangan + Black Smith']"
"['37397', 'dan-potthast', 'Dan Potthast']","['37396', 'dan-pothast', 'Dan Pothast']"
,
"['37683', 'daniel-bonte-the-bonafide', 'Daniel Bonte & The Bonafide']","['37682', 'daniel-bonte-the-bona-fide', 'Daniel Bonte & The Bona Fide']"
,
,
,
,
"['37916', 'danielle-bradbery', 'Danielle Bradbery']","['37915', 'danielle-bradberry', 'Danielle Bradberry']"
,
"['37934', 'danielle-ponder-the-tomorrow-people', 'Danielle Ponder & The Tomorrow People']","['37935', 'danielle-ponder-and-the-tomorrow-people', 'Danielle Ponder and The Tomorrow People']"
"['37974', 'dankon-jones', 'Dankon Jones']","['37973', 'danko-jones', 'Danko Jones']"
"['38148', 'danny-and-george-zaikov-live-trumpet', 'Danny and George Zaikov live Trumpet']","['38149', 'danny-and-george-zaikov-live-trompet', 'Danny and George Zaikov live trompet']"
,
"['38060', 'danny-keane-cello-sam-martin-drums-jon-thorne-double-bass', 'Danny Keane (cello) Sam Martin (drums) Jon Thorne (double bass)']","['38061', 'danny-keane-cello-piano-sam-martin-drums-jon-thorne-double-bass', 'Danny Keane (cello/piano) Sam Martin (drums) Jon Thorne (double bass)']"
,
"['38229', 'dara-mclean', 'Dara Mclean']","['38228', 'dara-maclean', 'Dara Maclean']"
"['38258', 'darcydawn-com', 'DarcyDawn.com']","['38255', 'darcydawn-co', 'DarcyDawn & Co']"
"['38307', 'darius-rucker-ely-young-band', 'Darius Rucker; Ely Young Band']","['38306', 'darius-rucker-eli-young-band', 'Darius Rucker; Eli Young Band']"
"['38328', 'dark-clows', 'Dark Clows']","['38327', 'dark-clowns', 'Dark Clowns']"
,
,
"['38786', 'dave-dreiwitz', 'Dave Dreiwitz']","['38785', 'dave-dreitwitz', 'Dave Dreitwitz']"
"['38846', 'dave-insley', 'Dave Insley']","['38845', 'dave-insey', 'Dave Insey']"
"['33942', 'dave-ogrady', 'DAVE OGRADY ']","['38908', 'dave-o-grady', ""Dave O'Grady""]"
,
,
,
,
,
,
,
"['39246', 'david-j-the-gentlemen-thieves', 'David J & The Gentlemen Thieves']","['39245', 'david-j-the-gentleman-thieves', 'David J & The Gentleman Thieves ']"
"['39510', 'davide-giovannini-s-minas-project', ""Davide Giovannini's 'Minas Project'""]","['39509', 'davide-giovannini-minas-project', 'Davide Giovannini & Minas Project']"
"['39511', 'davide-giovsnnini-s-minas-project', ""Davide Giovsnnini's 'Minas Project'""]","['39510', 'davide-giovannini-s-minas-project', ""Davide Giovannini's 'Minas Project'""]"
"['39620', 'day-before-plastics', 'Day Before Plastics']","['39619', 'day-before-pastics', 'Day Before Pastics']"
"['39621', 'day-beore-plastics', 'Day Beore Plastics']","['39620', 'day-before-plastics', 'Day Before Plastics']"
"['33984', 'db-chuck-alvarez-bob-gross-jeff-olson-and', 'DB/CHUCK ALVAREZ/BOB GROSS/JEFF OLSON and...']","['175278', 'db-chuck-alvarez-bob-gross-jeff-olson', 'db/chuck alvarez/bob gross/jeff olson']"
"['175279', 'db-chuck-alvarez-jeff-olson-bob-gross-and', 'db/chuck alvarez/jeff olson/bob gross/ and ...??']","['33989', 'db-chuck-alvarez-jeff-olson-bob-gross', 'DB/Chuck Alvarez/Jeff Olson/Bob Gross']"
,
,
,
,
,
"['40068', 'dead-rabbitts', 'Dead Rabbitts']","['40067', 'dead-rabbits', 'Dead Rabbits']"
,
,
,
"['40339', 'dean-hulett', 'Dean Hulett']","['40338', 'dean-huelett', 'Dean Huelett']"
"['40376', 'deanna-bogart-chuck-alvarez-bob-gross-jeff-olson-and', 'Deanna Bogart/Chuck Alvarez/Bob Gross/Jeff Olson and...']","['34089', 'deanna-bogart-chuck-alvarez-bob-gross-jeff-olson', 'DEANNA BOGART/CHUCK ALVAREZ/BOB GROSS/JEFF OLSON....']"
"['175302', 'deanna-bogart-chuck-alvarez-jeff-olson-bob-gross-and', 'deanna bogart/chuck alvarez/jeff olson/bob gross/and........']","['40378', 'deanna-bogart-chuck-alvarez-jeff-olson-bob-gross', 'Deanna Bogart/Chuck Alvarez/Jeff Olson/Bob Gross']"
"['40388', 'deap-vally', 'Deap Vally']","['34092', 'deap-valley', 'DEAP VALLEY']"
"['40400', 'dear-desolate', 'Dear Desolate']","['40399', 'dear-deolate', 'Dear Deolate']"
"['40565', 'death-by-chocolate', 'Death by Chocolate']","['40564', 'death-by-choclate', 'Death by Choclate']"
"['40489', 'death-divison', 'Death Divison']","['40488', 'death-division', 'Death Division']"
"['40496', 'death-grips', 'Death Grips']","['40495', 'death-grip', 'Death Grip']"
,
"['40644', 'debbie-davis', 'Debbie Davis']","['40643', 'debbie-davies', 'Debbie Davies']"
"['40676', 'deborah-de-blasi', 'Deborah de Blasi']","['40675', 'deborah-de-blas', 'Deborah de Blas']"
,
"['40800', 'decrepit-birth', 'Decrepit Birth']","['40799', 'decrepit-birt', 'Decrepit Birt']"
,
,
"['41445', 'denis-horvath', 'Denis Horvath']","['41444', 'denis-horvat', 'Denis Horvat']"
"['41634', 'der-weg-einer-freihet', 'Der Weg einer Freihet']","['41633', 'der-weg-einer-freiheit', 'Der Weg Einer Freiheit']"
"['41653', 'derby-midshipmen-band', 'Derby Midshipmen Band']","['41652', 'derby-midshipen-band', 'Derby Midshipen Band']"
"['41696', 'derek-luttrell', 'Derek Luttrell']","['41695', 'derek-lutrell', 'Derek Lutrell']"
,
"['41785', 'desasterkids', 'Desasterkids']","['41783', 'desaster-kids', 'Desaster Kids']"
,
"['41827', 'desert-island-discs-4', 'Desert Island Discs #4']","['41826', 'desert-island-discs', 'Desert Island Discs']"
"['34208', 'devil-maycare', 'DEVIL MAYCARE']","['42109', 'devil-may-care', 'Devil May Care']"
,
"['42305', 'dhafer-yousseff', 'Dhafer Yousseff']","['42304', 'dhafer-youssef', 'Dhafer Youssef']"
"['42346', 'diablogato', 'Diablogato']","['42345', 'diablo-gato', 'Diablo Gato']"
"['42420', 'diana-gamers', 'Diana Gamers']","['42419', 'diana-gameros', 'Diana Gameros']"
"['42547', 'die-antwoord', 'Die Antwoord']","['42546', 'die-antwood', 'Die Antwood']"
"['42611', 'die-schlagernacht-des-jahres-2017', 'Die Schlagernacht des Jahres 2017']","['42610', 'die-schlagernacht-des-jahres-2011', 'Die Schlagernacht des Jahres 2011']"
"['42661', 'diego-fasolis', 'Diego Fasolis']","['42660', 'diego-fasolils', 'Diego Fasolils']"
,
"['42899', 'dimitry-vegas-like-mke', 'Dimitry Vegas & Like Mke']","['42898', 'dimitry-vegas-like-mike', 'Dimitry Vegas & Like Mike']"
"['42905', 'dimmu-borgir', 'Dimmu Borgir']","['42904', 'dimmu-bogir', 'Dimmu Bogir']"
"['43019', 'dire-descent', 'Dire Descent']","['43018', 'dire-decent', 'Dire Decent']"
,
,
"['43215', 'dirty-rodriguez', 'Dirty Rodriguez']","['43214', 'dirty-rodrigez', 'Dirty Rodrigez']"
,
"['43288', 'disaster-committee', 'Disaster Committee']","['175366', 'disaster-committe', 'disaster committe']"
,
"['43368', 'disconnect', 'Disconnect']","['43367', 'disconect', 'Disconect']"
,
,
,
"['34512', 'dj-bobbysoul', 'DJ BobbySoul']","['34446', 'dj-bobby-soul', 'DJ BOBBY SOUL']"
"['34530', 'dj-breezy', 'DJ Breezy']","['34529', 'dj-breeazy', 'DJ Breeazy']"
"['34569', 'dj-camilo', 'DJ Camilo']","['34550', 'dj-camilio', 'DJ CAMILIO']"
"['34785', 'dj-donnied', 'DJ DonnieD ']","['34784', 'dj-donnie-d', 'DJ Donnie D']"
"['43824', 'dj-foolproof', 'Dj Foolproof']","['175387', 'dj-fool-proof', 'dj fool proof']"
,
"['35148', 'dj-joel-demarzo', 'DJ Joel DeMarzo']","['35147', 'dj-joel-de-marzo', 'DJ Joel De Marzo']"
"['35151', 'dj-john-josph', 'DJ John Josph']","['35150', 'dj-john-joseph', 'DJ John Joseph']"
"['35343', 'dj-londonjade', 'DJ LondonJade']","['35342', 'dj-london-jade', 'DJ London Jade']"
"['35455', 'dj-megamission', 'DJ MegaMission']","['35454', 'dj-mega-mission', 'DJ Mega Mission']"
"['35460', 'dj-melodica', 'DJ Melodica']","['35459', 'dj-melodic', 'DJ Melodic']"
"['35497', 'dj-miserymachine', 'DJ MiseryMachine']","['35496', 'dj-misery-machine', 'DJ Misery Machine']"
"['35588', 'dj-noel2033', 'DJ Noel2033']","['35587', 'dj-noel-2033', 'DJ Noel 2033']"
"['35719', 'dj-peeti-v', 'DJ Peeti-V']","['35718', 'dj-peet-v', 'DJ Peet-V']"
"['35892', 'dj-rolando', 'DJ Rolando']","['35891', 'dj-roland', 'DJ Roland']"
"['36418', 'dj-s-buzzy-n-franky', ""DJ's Buzzy n' Franky""]","['36417', 'dj-s-buzzy-and-franky', ""DJ's Buzzy and Franky""]"
"['35992', 'dj-scratchy', 'DJ Scratchy']","['35991', 'dj-scratch', 'DJ Scratch']"
"['44006', 'dj-shortkutz', 'Dj Shortkutz']","['36044', 'dj-shortkut', 'DJ Shortkut']"
"['36072', 'dj-sliink', 'DJ Sliink']","['35944', 'dj-sliiink', 'DJ SLIIINK']"
"['44026', 'dj-sussone', 'Dj SussOne']","['36169', 'dj-suss-one', 'DJ Suss One']"
"['36211', 'dj-tatanka', 'DJ Tatanka']","['36210', 'dj-tatana', 'DJ Tatana']"
"['44061', 'dj-whookid', 'Dj WhooKid']","['36318', 'dj-whoo-kid', 'DJ Whoo Kid']"
"['36469', 'djane-velouria-rose', 'DJane Velouria Rose']","['36468', 'djane-velouri-rose', 'DJane Velouri Rose']"
"['44168', 'dnw-sound-dj-s', ""DnW Sound DJ's""]","['44167', 'dnw-sound-d-s', ""DnW Sound D's""]"
"['44169', 'dnw-sound-djs', 'DnW Sound DJs']","['44168', 'dnw-sound-dj-s', ""DnW Sound DJ's""]"
"['44176', 'do-it-for-your-heroes', 'Do It For Your Heroes']","['44175', 'do-if-for-your-heroes', 'Do If For Your Heroes']"
"['44399', 'doll-sskin', 'Doll Sskin']","['44398', 'doll-skin', 'Doll Skin']"
"['44464', 'dom-and-the-ikos', 'Dom and the Ikos']","['44463', 'dom-and-the-iko-s', ""Dom and the Iko's""]"
"['44456', 'dom-pipkin-and-the-ikos', 'Dom Pipkin and The Ikos']","['44455', 'dom-pipkin-and-the-iko-s', ""Dom Pipkin and The Iko's""]"
"['36552', 'dominique-fillon', 'DOMINIQUE FILLON']","['36551', 'dominique-fillo', 'DOMINIQUE FILLO']"
"['44572', 'don-armstrong', 'Don Armstrong']","['44571', 'don-armstong', 'Don Armstong']"
"['44581', 'don-camilo', 'Don Camilo']","['44580', 'don-camillo', 'Don Camillo']"
"['44567', 'don-giovannis', 'Don & Giovannis']","['44602', 'don-giovanni', 'Don Giovanni']"
"['44656', 'don-t-believe-in-ghosts', ""Don't Believe In Ghosts""]","['44657', 'don-t-believe-in-ghost', ""Don't Believe in Ghost""]"
"['44726', 'donavon-frankenriter', 'Donavon Frankenriter']","['44725', 'donavon-frankenreiter', 'Donavon Frankenreiter']"
"['44769', 'donna-ulisse-the-poor-mountain-boys', 'Donna Ulisse & The Poor Mountain Boys']","['44770', 'donna-ulisse-and-the-poor-mountain-boys', 'Donna Ulisse and The Poor Mountain Boys']"
"['44865', 'doomsayers', 'Doomsayers']","['44864', 'doomsayer', 'Doomsayer']"
"['44884', 'doozer-mcdooze', 'Doozer McDooze']","['44883', 'doozer-mc-dooze', 'Doozer Mc Dooze']"
"['44905', 'doppelganger', 'Doppelganger']","['44904', 'doppel-ganger', 'Doppel Ganger']"
"['44968', 'dorydrive', 'DoryDrive']","['44967', 'dory-drive', 'Dory Drive']"
"['45037', 'double-negatives', 'Double Negatives']","['45036', 'double-negative', 'Double Negative']"
